Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
F. Niederlechner,52,0,1,0,0,0,1
J. Haberer,70,0,0,0,1,0,1
M. Terrazzino,70,0,1,0,0,0,1
P. Stenzel,90,1,0,0,0,0,1
J. Schuster,90,0,0,0,1,0,1
P. Lienhart,90,1,0,0,0,0,1
C. G\u00fcnter,90,1,0,0,0,1,0
M. Kempf,90,1,0,0,0,1,0
A. Schwolow,90,0,0,1,0,0,1
N. H\u00f6fler,90,0,0,0,1,0,1
M. Frantz,90,0,0,0,1,0,1
O. Bulut,38,0,0,0,1,0,1
F. Kath,20,0,0,0,1,1,0
N. Petersen,20,0,1,0,0,0,1
